,day,parts_of_day,duration_minutes,month,subscriber_type,year,start_hour,count,path_id,origin-dest,latitude,location,longitude,name,station_id,status,start_count,end_count
2907,4,evening,16.058823529411764,3,Walk Up,2016.0,12.882352941176471,17,2907,origin,30.26461,(30.26461 -97.73049),-97.73049,Waller & 6th St.,2536,closed,5664,5630
2907,4,evening,16.058823529411764,3,Walk Up,2016.0,12.882352941176471,17,2907,destination,30.26754,(30.26754 -97.74154),-97.74154,Brazos & 6th,3390,active,7228,7659
2906,3,evening,23.823529411764707,6,Local30,2016.0588235294117,14.352941176470589,17,2906,origin,30.26889,(30.26889 -97.74525),-97.74525,Lavaca & 6th,1007,active,3994,4150
2906,3,evening,23.823529411764707,6,Local30,2016.0588235294117,14.352941176470589,17,2906,destination,30.26753,(30.26753 -97.74805),-97.74805,Republic Square @ Federal Courthouse Plaza,3455,active,3741,3547
2905,1,late morning,45.88235294117647,6,Walk Up,2014.5882352941176,12.882352941176471,17,2905,origin,30.26304,(30.26304 -97.75824),-97.75824,Toomey Rd @ South Lamar,2712,closed,3439,3361
2905,1,late morning,45.88235294117647,6,Walk Up,2014.5882352941176,12.882352941176471,17,2905,destination,30.28576,(30.28576 -97.74181),-97.74181,UT West Mall @ Guadalupe,2548,active,10855,9219
2904,4,evening,31.647058823529413,4,Local365,2017.0,14.882352941176471,17,2904,origin,30.2587,(30.2587 -97.74872),-97.74872,Barton Springs & Riverside,2502,active,15464,16151
2904,4,evening,31.647058823529413,4,Local365,2017.0,14.882352941176471,17,2904,destination,30.26822,(30.26822 -97.74285),-97.74285,6th & Congress,3619,active,2290,2586
2903,6,early afternoon,71.70588235294117,2,Walk Up,2015.2941176470588,14.882352941176471,17,2903,origin,30.25895,(30.25895 -97.71475),-97.71475,East 6th & Pedernales St.,2544,active,4194,3891
2903,6,early afternoon,71.70588235294117,2,Walk Up,2015.2941176470588,14.882352941176471,17,2903,destination,30.25971,(30.25971 -97.75346),-97.75346,Palmer Auditorium,2567,active,14385,13169
2902,0,late afternoon,36.64705882352941,1,Walk Up,2015.8235294117646,11.647058823529411,17,2902,origin,30.27466,(30.27466 -97.77028),-97.77028,MoPac Pedestrian Bridge @ Veterans Drive,3377,active,8436,8260
2902,0,late afternoon,36.64705882352941,1,Walk Up,2015.8235294117646,11.647058823529411,17,2902,destination,30.25802,(30.25802 -97.7391),-97.7391,Rainey @ River St,2576,closed,3048,2936
2901,2,evening,13.588235294117647,7,Local365,2017.0,10.882352941176471,17,2901,origin,30.26455,(30.26455 -97.73165),-97.73165,Medina & East 6th,3660,active,1563,1444
2901,2,evening,13.588235294117647,7,Local365,2017.0,10.882352941176471,17,2901,destination,30.2563,(30.2563 -97.71007),-97.71007,Capital Metro HQ - East 5th at Broadway,2823,active,2456,2452
2900,0,early afternoon,45.411764705882355,7,Walk Up,2017.0,13.352941176470589,17,2900,origin,30.24891,(30.24891 -97.75019),-97.75019,South Congress & Elizabeth,2504,active,11932,10383
2900,0,early afternoon,45.411764705882355,7,Walk Up,2017.0,13.352941176470589,17,2900,destination,30.25457,(30.25457 -97.74258),-97.74258,Boardwalk West,3687,active,773,787
2899,1,night,25.11764705882353,11,24-Hour Kiosk (Austin B-cycle),2014.5294117647059,17.058823529411764,17,2899,origin,30.25941,(30.25941 -97.74971),-97.74971,Long Center @ South 1st & Riverside,2549,active,15708,16643
2899,1,night,25.11764705882353,11,24-Hour Kiosk (Austin B-cycle),2014.5294117647059,17.058823529411764,17,2899,destination,30.27595,(30.27595 -97.74739),-97.74739,ACC - Rio Grande & 12th,2545,closed,1749,1309
2898,5,early afternoon,182.35294117647058,10,Walk Up,2016.0,11.764705882352942,17,2898,origin,30.26754,(30.26754 -97.74154),-97.74154,Brazos & 6th,3390,active,7228,7659
2898,5,early afternoon,182.35294117647058,10,Walk Up,2016.0,11.764705882352942,17,2898,destination,30.26587,(30.26587 -97.76826),-97.76826,Zilker Park West,1006,ACL only,1354,1659
2897,0,early afternoon,42.294117647058826,7,Walk Up,2015.8235294117646,13.705882352941176,17,2897,origin,30.26452,(30.26452 -97.7712),-97.7712,Barton Springs Pool,2572,active,11810,10733
2897,0,early afternoon,42.294117647058826,7,Walk Up,2015.8235294117646,13.705882352941176,17,2897,destination,30.28039,(30.28039 -97.73809),-97.73809,Bullock Museum @ Congress & MLK,2538,active,10799,9101
2896,2,midnight,34.23529411764706,3,24-Hour Kiosk (Austin B-cycle),2014.0,9.941176470588236,17,2896,origin,30.27106,(30.27106 -97.74563),-97.74563,8th & Guadalupe,1003,closed,577,507
2896,2,midnight,34.23529411764706,3,24-Hour Kiosk (Austin B-cycle),2014.0,9.941176470588236,17,2896,destination,30.27974,(30.27974 -97.74254),-97.74254,17th & Guadalupe,2540,active,7357,5534
2895,1,evening,35.294117647058826,6,Walk Up,2017.0,16.470588235294116,17,2895,origin,30.26717,(30.26717 -97.75484),-97.75484,Pfluger Bridge @ W 2nd Street,2566,active,18833,17983
2895,1,evening,35.294117647058826,6,Walk Up,2017.0,16.470588235294116,17,2895,destination,30.25457,(30.25457 -97.74258),-97.74258,Boardwalk West,3687,active,773,787
2894,5,early afternoon,58.588235294117645,3,Walk Up,2016.5294117647059,13.705882352941176,17,2894,origin,30.25987,(30.25987 -97.72373),-97.72373,East 4th & Chicon,3292,active,3343,3536
2894,5,early afternoon,58.588235294117645,3,Walk Up,2016.5294117647059,13.705882352941176,17,2894,destination,30.262,(30.262 -97.76118),-97.76118,Barton Springs @ Kinney Ave,2711,active,15230,15851
2893,5,late afternoon,8.588235294117647,10,Walk Up,2016.235294117647,14.823529411764707,17,2893,origin,30.27974,(30.27974 -97.74254),-97.74254,17th & Guadalupe,2540,active,7357,5534
2893,5,late afternoon,8.588235294117647,10,Walk Up,2016.235294117647,14.823529411764707,17,2893,destination,30.27193,(30.27193 -97.73854),-97.73854,11th & San Jacinto,3291,active,2981,1929
2892,0,late morning,15.176470588235293,4,24-Hour Kiosk (Austin B-cycle),2014.0,12.529411764705882,17,2892,origin,30.26383,(30.26383 -97.72864),-97.72864,6th & Navasota St.,1002,closed,1283,1017
2892,0,late morning,15.176470588235293,4,24-Hour Kiosk (Austin B-cycle),2014.0,12.529411764705882,17,2892,destination,30.2726,(30.2726 -97.74127),-97.74127,Capitol Station / Congress & 11th,2497,active,19878,16977
2891,5,early afternoon,20.058823529411764,5,24-Hour Kiosk (Austin B-cycle),2014.0,13.705882352941176,17,2891,origin,30.27907,(30.27907 -97.73715),-97.73715,State Parking Garage @ Brazos & 18th,1005,closed,247,270
2891,5,early afternoon,20.058823529411764,5,24-Hour Kiosk (Austin B-cycle),2014.0,13.705882352941176,17,2891,destination,30.2726,(30.2726 -97.74127),-97.74127,Capitol Station / Congress & 11th,2497,active,19878,16977
2890,0,late afternoon,15.0,7,Local30,2017.0,15.176470588235293,17,2890,origin,30.26822,(30.26822 -97.74285),-97.74285,6th & Congress,3619,active,2290,2586
2890,0,late afternoon,15.0,7,Local30,2017.0,15.176470588235293,17,2890,destination,30.25457,(30.25457 -97.74258),-97.74258,Boardwalk West,3687,active,773,787
2889,2,late morning,30.58823529411765,1,Walk Up,2015.2941176470588,13.058823529411764,17,2889,origin,30.25895,(30.25895 -97.71475),-97.71475,East 6th & Pedernales St.,2544,active,4194,3891
2889,2,late morning,30.58823529411765,1,Walk Up,2015.2941176470588,13.058823529411764,17,2889,destination,30.28395,(30.28395 -97.74198),-97.74198,Guadalupe & 21st,2547,moved,6863,7423
2888,5,late afternoon,55.76470588235294,5,Walk Up,2016.4117647058824,13.941176470588236,17,2888,origin,30.27466,(30.27466 -97.77028),-97.77028,MoPac Pedestrian Bridge @ Veterans Drive,3377,active,8436,8260
2888,5,late afternoon,55.76470588235294,5,Walk Up,2016.4117647058824,13.941176470588236,17,2888,destination,30.28039,(30.28039 -97.73809),-97.73809,Bullock Museum @ Congress & MLK,2538,active,10799,9101
2887,3,late afternoon,16.941176470588236,5,24-Hour Kiosk (Austin B-cycle),2014.0,14.823529411764707,17,2887,origin,30.28039,(30.28039 -97.73809),-97.73809,Bullock Museum @ Congress & MLK,2538,active,10799,9101
2887,3,late afternoon,16.941176470588236,5,24-Hour Kiosk (Austin B-cycle),2014.0,14.823529411764707,17,2887,destination,30.27106,(30.27106 -97.74563),-97.74563,8th & Guadalupe,1003,closed,577,507
2886,5,late afternoon,18.11764705882353,10,24-Hour Kiosk (Austin B-cycle),2014.235294117647,13.588235294117647,17,2886,origin,30.2848,(30.2848 -97.72756),-97.72756,Red River & LBJ Library,1004,closed,576,539
2886,5,late afternoon,18.11764705882353,10,24-Hour Kiosk (Austin B-cycle),2014.235294117647,13.588235294117647,17,2886,destination,30.26483,(30.26483 -97.739),-97.739,Convention Center / 4th St. @ MetroRail,2498,active,23899,26439
2885,3,early afternoon,138.05882352941177,1,Walk Up,2015.5882352941176,10.058823529411764,17,2885,origin,30.25895,(30.25895 -97.71475),-97.71475,East 6th & Pedernales St.,2544,active,4194,3891
2885,3,early afternoon,138.05882352941177,1,Walk Up,2015.5882352941176,10.058823529411764,17,2885,destination,30.24891,(30.24891 -97.75019),-97.75019,South Congress & Elizabeth,2504,active,11932,10383
2884,6,early afternoon,13.529411764705882,3,Local365,2017.0,15.0,17,2884,origin,30.26697,(30.26697 -97.74929),-97.74929,Nueces & 3rd,3621,active,2058,1869
2884,6,early afternoon,13.529411764705882,3,Local365,2017.0,15.0,17,2884,destination,30.2587,(30.2587 -97.74872),-97.74872,Barton Springs & Riverside,2502,active,15464,16151
2989,6,early afternoon,48.75,1,Walk Up,2016.0,13.4375,16,2989,origin,30.27466,(30.27466 -97.77028),-97.77028,MoPac Pedestrian Bridge @ Veterans Drive,3377,active,8436,8260
2989,6,early afternoon,48.75,1,Walk Up,2016.0,13.4375,16,2989,destination,30.27624,(30.27624 -97.74831),-97.74831,ACC - West & 12th Street,2546,closed,4472,4184
2988,4,late afternoon,34.0,10,Walk Up,2014.6875,14.5625,16,2988,origin,30.28395,(30.28395 -97.74198),-97.74198,Guadalupe & 21st,2547,moved,6863,7423
2988,4,late afternoon,34.0,10,Walk Up,2014.6875,14.5625,16,2988,destination,30.26304,(30.26304 -97.75824),-97.75824,Toomey Rd @ South Lamar,2712,closed,3439,3361
2987,5,late afternoon,38.8125,7,Walk Up,2017.0,15.0,16,2987,origin,30.25457,(30.25457 -97.74258),-97.74258,Boardwalk West,3687,active,773,787
2987,5,late afternoon,38.8125,7,Walk Up,2017.0,15.0,16,2987,destination,30.26476,(30.26476 -97.74678),-97.74678,City Hall / Lavaca & 2nd,2499,active,27819,32497
2986,1,early afternoon,38.5625,7,Local365,2017.0,14.9375,16,2986,origin,30.26697,(30.26697 -97.74929),-97.74929,Nueces & 3rd,3621,active,2058,1869
2986,1,early afternoon,38.5625,7,Local365,2017.0,14.9375,16,2986,destination,30.27041,(30.27041 -97.75046),-97.75046,West & 6th St.,2537,active,11689,13783
2985,6,early afternoon,29.6875,10,Walk Up,2015.5,12.875,16,2985,origin,30.2726,(30.2726 -97.74127),-97.74127,Capitol Station / Congress & 11th,2497,active,19878,16977
2985,6,early afternoon,29.6875,10,Walk Up,2015.5,12.875,16,2985,destination,30.26587,(30.26587 -97.76826),-97.76826,Zilker Park West,1006,ACL only,1354,1659
2984,0,early afternoon,39.1875,3,Walk Up,2016.0,13.625,16,2984,origin,30.27466,(30.27466 -97.77028),-97.77028,MoPac Pedestrian Bridge @ Veterans Drive,3377,active,8436,8260
2984,0,early afternoon,39.1875,3,Walk Up,2016.0,13.625,16,2984,destination,30.26774,(30.26774 -97.74692),-97.74692,Republic Square @ Guadalupe & 4th St.,2550,moved,10781,11473
2983,5,early afternoon,66.25,5,Walk Up,2016.125,13.5,16,2983,origin,30.28039,(30.28039 -97.73809),-97.73809,Bullock Museum @ Congress & MLK,2538,active,10799,9101
2983,5,early afternoon,66.25,5,Walk Up,2016.125,13.5,16,2983,destination,30.25542,(30.25542 -97.71665),-97.71665,East 2nd & Pedernales,3293,active,2603,2583
2982,1,late afternoon,4.0,2,Local365,2016.0,14.9375,16,2982,origin,30.26025,(30.26025 -97.71002),-97.71002,East 7th & Pleasant Valley,3381,closed,550,510
2982,1,late afternoon,4.0,2,Local365,2016.0,14.9375,16,2982,destination,30.25895,(30.25895 -97.71475),-97.71475,East 6th & Pedernales St.,2544,active,4194,3891
2981,2,late afternoon,19.1875,3,Local365,2015.25,13.9375,16,2981,origin,30.26416,(30.26416 -97.73289),-97.73289,5th & San Marcos,2564,moved,7187,6999
2981,2,late afternoon,19.1875,3,Local365,2015.25,13.9375,16,2981,destination,30.27654,(30.27654 -97.74155),-97.74155,State Capitol @ 14th & Colorado,2541,active,4708,3591
2980,4,early afternoon,31.375,3,Walk Up,2017.0,13.5625,16,2980,origin,30.26911,(30.26911 -97.7462),-97.7462,Guadalupe & 6th,3294,active,931,885
2980,4,early afternoon,31.375,3,Walk Up,2017.0,13.5625,16,2980,destination,30.26634,(30.26634 -97.74378),-97.74378,4th & Congress,2495,active,24392,27380
2979,5,late afternoon,36.3125,6,Walk Up,2015.25,12.8125,16,2979,origin,30.27654,(30.27654 -97.74155),-97.74155,State Capitol @ 14th & Colorado,2541,active,4708,3591
2979,5,late afternoon,36.3125,6,Walk Up,2015.25,12.8125,16,2979,destination,30.26452,(30.26452 -97.7712),-97.7712,Barton Springs Pool,2572,active,11810,10733
2978,1,early afternoon,18.125,4,Walk Up,2017.0,14.875,16,2978,origin,30.26911,(30.26911 -97.7462),-97.7462,Guadalupe & 6th,3294,active,931,885
2978,1,early afternoon,18.125,4,Walk Up,2017.0,14.875,16,2978,destination,30.2587,(30.2587 -97.74872),-97.74872,Barton Springs & Riverside,2502,active,15464,16151
2977,2,night,17.4375,3,Walk Up,2017.0,14.625,16,2977,origin,30.26217,(30.26217 -97.72743),-97.72743,Plaza Saltillo,2542,active,9729,10810
2977,2,night,17.4375,3,Walk Up,2017.0,14.625,16,2977,destination,30.26911,(30.26911 -97.7462),-97.7462,Guadalupe & 6th,3294,active,931,885
2976,6,early afternoon,21.0,10,Walk Up,2016.4375,12.625,16,2976,origin,30.28118,(30.28118 -97.75219),-97.75219,Pease Park,3464,active,668,560
2976,6,early afternoon,21.0,10,Walk Up,2016.4375,12.625,16,2976,destination,30.26634,(30.26634 -97.74378),-97.74378,4th & Congress,2495,active,24392,27380
2975,4,early afternoon,59.3125,9,Walk Up,2014.875,15.4375,16,2975,origin,30.26452,(30.26452 -97.7712),-97.7712,Barton Springs Pool,2572,active,11810,10733
2975,4,early afternoon,59.3125,9,Walk Up,2014.875,15.4375,16,2975,destination,30.25895,(30.25895 -97.71475),-97.71475,East 6th & Pedernales St.,2544,active,4194,3891
2974,5,early morning,38.875,4,Walk Up,2016.625,11.75,16,2974,origin,30.25987,(30.25987 -97.72373),-97.72373,East 4th & Chicon,3292,active,3343,3536
2974,5,early morning,38.875,4,Walk Up,2016.625,11.75,16,2974,destination,30.26753,(30.26753 -97.74805),-97.74805,Republic Square @ Federal Courthouse Plaza,3455,active,3741,3547
2973,4,late afternoon,28.5625,3,Local365,2014.875,14.75,16,2973,origin,30.2563,(30.2563 -97.71007),-97.71007,Capital Metro HQ - East 5th at Broadway,2823,active,2456,2452
2973,4,late afternoon,28.5625,3,Local365,2014.875,14.75,16,2973,destination,30.26774,(30.26774 -97.74692),-97.74692,Republic Square @ Guadalupe & 4th St.,2550,moved,10781,11473
2972,2,late afternoon,53.0625,10,Walk Up,2015.8125,15.6875,16,2972,origin,30.27193,(30.27193 -97.73854),-97.73854,11th & San Jacinto,3291,active,2981,1929
2972,2,late afternoon,53.0625,10,Walk Up,2015.8125,15.6875,16,2972,destination,30.262,(30.262 -97.76118),-97.76118,Barton Springs @ Kinney Ave,2711,active,15230,15851
2971,0,late afternoon,50.0,5,24-Hour Kiosk (Austin B-cycle),2015.125,15.0625,16,2971,origin,30.2587,(30.2587 -97.74872),-97.74872,Barton Springs & Riverside,2502,active,15464,16151
2971,0,late afternoon,50.0,5,24-Hour Kiosk (Austin B-cycle),2015.125,15.0625,16,2971,destination,30.2563,(30.2563 -97.71007),-97.71007,Capital Metro HQ - East 5th at Broadway,2823,active,2456,2452
2970,1,night,100.625,3,24-Hour Kiosk (Austin B-cycle),2014.0,13.0,16,2970,origin,30.26383,(30.26383 -97.72864),-97.72864,6th & Navasota St.,1002,closed,1283,1017
2970,1,night,100.625,3,24-Hour Kiosk (Austin B-cycle),2014.0,13.0,16,2970,destination,30.24891,(30.24891 -97.75019),-97.75019,South Congress & Elizabeth,2504,active,11932,10383
2969,1,late afternoon,26.25,10,Annual Membership (Austin B-cycle),2014.9375,16.0,16,2969,origin,30.2563,(30.2563 -97.71007),-97.71007,Capital Metro HQ - East 5th at Broadway,2823,active,2456,2452
2969,1,late afternoon,26.25,10,Annual Membership (Austin B-cycle),2014.9375,16.0,16,2969,destination,30.26717,(30.26717 -97.75484),-97.75484,Pfluger Bridge @ W 2nd Street,2566,active,18833,17983
2968,1,late afternoon,46.25,4,Weekender,2017.0,14.875,16,2968,origin,30.27616,(30.27616 -97.74488),-97.74488,13th & San Antonio,3635,active,517,527
2968,1,late afternoon,46.25,4,Weekender,2017.0,14.875,16,2968,destination,30.2696,(30.2696 -97.75332),-97.75332,5th & Bowie,2501,active,26103,24624
2967,0,late afternoon,27.125,4,Local365,2017.0,14.4375,16,2967,origin,30.27193,(30.27193 -97.73854),-97.73854,11th & San Jacinto,3291,active,2981,1929
2967,0,late afternoon,27.125,4,Local365,2017.0,14.4375,16,2967,destination,30.26822,(30.26822 -97.74285),-97.74285,6th & Congress,3619,active,2290,2586
2966,4,evening,14.5625,3,Walk Up,2015.6875,16.25,16,2966,origin,30.26774,(30.26774 -97.74692),-97.74692,Republic Square @ Guadalupe & 4th St.,2550,moved,10781,11473
2966,4,evening,14.5625,3,Walk Up,2015.6875,16.25,16,2966,destination,30.25987,(30.25987 -97.72373),-97.72373,East 4th & Chicon,3292,active,3343,3536
2965,5,early afternoon,21.875,4,Local365,2017.0,15.625,16,2965,origin,30.26753,(30.26753 -97.74805),-97.74805,Republic Square @ Federal Courthouse Plaza,3455,active,3741,3547
2965,5,early afternoon,21.875,4,Local365,2017.0,15.625,16,2965,destination,30.26455,(30.26455 -97.73165),-97.73165,Medina & East 6th,3660,active,1563,1444
2964,6,evening,24.1875,7,24-Hour Kiosk (Austin B-cycle),2014.875,17.125,16,2964,origin,30.2587,(30.2587 -97.74872),-97.74872,Barton Springs & Riverside,2502,active,15464,16151
2964,6,evening,24.1875,7,24-Hour Kiosk (Austin B-cycle),2014.875,17.125,16,2964,destination,30.25895,(30.25895 -97.71475),-97.71475,East 6th & Pedernales St.,2544,active,4194,3891
2963,5,night,27.75,2,Walk Up,2015.25,18.0625,16,2963,origin,30.2587,(30.2587 -97.74872),-97.74872,Barton Springs & Riverside,2502,active,15464,16151
2963,5,night,27.75,2,Walk Up,2015.25,18.0625,16,2963,destination,30.26032,(30.26032 -97.71899),-97.71899,East 6th at Robert Martinez,2822,active,5868,5509
2962,5,late afternoon,93.1875,3,Walk Up,2017.0,14.125,16,2962,origin,30.26911,(30.26911 -97.7462),-97.7462,Guadalupe & 6th,3294,active,931,885
2962,5,late afternoon,93.1875,3,Walk Up,2017.0,14.125,16,2962,destination,30.28576,(30.28576 -97.74181),-97.74181,UT West Mall @ Guadalupe,2548,active,10855,9219
2961,5,evening,23.0,2,Walk Up,2017.0,15.625,16,2961,origin,30.26911,(30.26911 -97.7462),-97.7462,Guadalupe & 6th,3294,active,931,885
