start_station_name,end_station_name,day,parts_of_day,duration_minutes,month,subscriber_type,year,start_hour,count
City Hall / Lavaca & 2nd,Convention Center / 3rd & Trinity,5,late afternoon,17.303703703703704,3,Walk Up,2015.6203703703704,14.196296296296296,540
Bullock Museum @ Congress & MLK,2nd & Congress,5,late afternoon,26.766233766233768,3,Walk Up,2015.491651205937,14.473098330241188,539
South Congress & Elizabeth,Barton Springs & Riverside,5,early afternoon,19.425650557620816,3,Walk Up,2015.224907063197,14.035315985130111,538
Palmer Auditorium,Zilker Park,5,early afternoon,24.728624535315983,10,Walk Up,2016.0501858736059,14.507434944237918,538
South Congress & Academy,Capitol Station / Congress & 11th,5,early afternoon,23.054003724394786,5,Walk Up,2015.2830540037244,14.15270018621974,537
West & 6th St.,City Hall / Lavaca & 2nd,4,early afternoon,16.372180451127818,5,Local365,2015.0545112781954,14.453007518796992,532
Zilker Park,Barton Springs Pool,6,early afternoon,30.549905838041433,1,Walk Up,2016.084745762712,13.75517890772128,531
Davis at Rainey Street,South Congress & Academy,5,early afternoon,28.561205273069678,3,Walk Up,2015.3879472693031,14.461393596986817,531
Pfluger Bridge @ W 2nd Street,Davis at Rainey Street,5,late afternoon,24.171698113207547,3,Walk Up,2015.2679245283018,15.575471698113208,530
MoPac Pedestrian Bridge @ Veterans Drive,Pfluger Bridge @ W 2nd Street,5,late afternoon,20.762264150943395,3,Walk Up,2016.2471698113206,14.858490566037736,530
8th & Congress,Capitol Station / Congress & 11th,5,early afternoon,32.66856060606061,5,Walk Up,2015.0132575757575,14.253787878787879,528
Barton Springs & Riverside,4th & Congress,5,evening,22.638783269961976,3,Walk Up,2014.8060836501902,14.29657794676806,526
4th & Congress,8th & Congress,3,late morning,16.249523809523808,1,Founding Member,2015.0742857142857,12.60952380952381,525
2nd & Congress,Barton Springs @ Kinney Ave,6,early afternoon,27.021072796934867,3,Walk Up,2015.5747126436781,13.955938697318008,522
City Hall / Lavaca & 2nd,4th & Congress,5,late afternoon,27.335249042145595,3,Walk Up,2014.831417624521,13.96743295019157,522
4th & Congress,5th & San Marcos,2,late afternoon,11.829174664107486,3,Local30,2015.337811900192,16.08253358925144,521
UT West Mall @ Guadalupe,Capitol Station / Congress & 11th,5,early afternoon,19.0978886756238,6,Walk Up,2015.3224568138196,13.516314779270633,521
San Jacinto & 8th Street,Convention Center / 4th St. @ MetroRail,3,late afternoon,17.99034749034749,3,Annual Membership (Austin B-cycle),2014.8030888030887,14.627413127413128,518
Davis at Rainey Street,5th & Bowie,6,late afternoon,30.264990328820115,3,Walk Up,2015.3810444874275,14.597678916827853,517
Pfluger Bridge @ W 2nd Street,MoPac Pedestrian Bridge @ Veterans Drive,6,late afternoon,18.860194174757282,3,Local365,2016.3009708737864,14.514563106796116,515
Long Center @ South 1st & Riverside,Barton Springs @ Kinney Ave,5,early afternoon,23.513671875,3,Walk Up,2015.619140625,15.08984375,512
Convention Center / 4th St. @ MetroRail,Long Center @ South 1st & Riverside,4,late afternoon,17.025390625,3,Walk Up,2015.21484375,12.904296875,512
South Congress & Elizabeth,City Hall / Lavaca & 2nd,5,early afternoon,25.66470588235294,5,Walk Up,2015.0156862745098,14.227450980392156,510
3rd & West,Convention Center / 3rd & Trinity,5,late afternoon,15.717092337917485,3,Local365,2015.974459724951,14.231827111984282,509
Convention Center / 4th St. @ MetroRail,Capitol Station / Congress & 11th,5,early afternoon,17.728174603174605,3,Walk Up,2015.0972222222222,12.912698412698413,504
Zilker Park,2nd & Congress,6,late afternoon,37.49502982107356,10,Walk Up,2015.9681908548707,16.40954274353877,503
Barton Springs & Riverside,South Congress & Elizabeth,5,early afternoon,33.54075546719682,5,Walk Up,2015.0994035785288,15.135188866799204,503
Convention Center / 3rd & Trinity,2nd & Congress,4,late afternoon,39.43227091633466,3,Walk Up,2015.4661354581674,13.838645418326694,502
Rainey St @ Cummings,Barton Springs & Riverside,4,late afternoon,27.201596806387226,3,Walk Up,2015.303393213573,14.500998003992017,501
Davis at Rainey Street,West & 6th St.,6,late afternoon,31.246,3,Walk Up,2015.314,15.21,500
Bullock Museum @ Congress & MLK,8th & Congress,3,late afternoon,18.080160320641284,5,Local365,2015.0761523046092,15.75751503006012,499
Palmer Auditorium,5th & Bowie,4,early afternoon,13.652610441767068,3,Local365,2015.4116465863453,13.15863453815261,498
Rainey St @ Cummings,5th & Bowie,6,early morning,24.8574297188755,7,Local365,2015.4859437751004,12.504016064257028,498
5th & Bowie,Barton Springs & Riverside,5,late afternoon,15.849094567404427,1,Local365,2014.9979879275654,14.207243460764587,497
Long Center @ South 1st & Riverside,Convention Center / 4th St. @ MetroRail,5,late afternoon,26.56539235412475,3,24-Hour Kiosk (Austin B-cycle),2014.9356136820925,15.18712273641851,497
Long Center @ South 1st & Riverside,Pfluger Bridge @ W 2nd Street,6,late afternoon,16.822580645161292,3,Local365,2015.4858870967741,14.961693548387096,496
Convention Center / 3rd & Trinity,City Hall / Lavaca & 2nd,5,early afternoon,26.137096774193548,3,Walk Up,2015.445564516129,13.735887096774194,496
Bullock Museum @ Congress & MLK,4th & Congress,5,early afternoon,22.855983772819474,3,Walk Up,2015.1460446247465,14.89655172413793,493
Convention Center / 4th St. @ MetroRail,Palmer Auditorium,4,late morning,21.409368635437882,3,Walk Up,2015.6069246435845,11.79633401221996,491
17th & Guadalupe,West & 6th St.,2,late morning,16.10183299389002,3,Local365,2015.1731160896131,13.716904276985744,491
2nd & Congress,Zilker Park,5,early afternoon,31.63877551020408,10,Walk Up,2015.9551020408164,13.585714285714285,490
Long Center @ South 1st & Riverside,Zilker Park,5,early afternoon,26.337423312883434,10,Walk Up,2016.1779141104294,13.723926380368098,489
8th & Congress,Bullock Museum @ Congress & MLK,5,late afternoon,22.71457905544148,3,Walk Up,2014.9445585215606,14.168377823408624,487
UT West Mall @ Guadalupe,Guadalupe & 21st,5,early afternoon,54.68993839835729,3,Walk Up,2015.135523613963,14.252566735112936,487
5th & Bowie,Zilker Park,5,early afternoon,22.73045267489712,10,Walk Up,2015.9444444444443,14.039094650205762,486
4th & Congress,Palmer Auditorium,5,evening,22.137860082304528,3,Local365,2015.0576131687242,14.590534979423868,486
Long Center @ South 1st & Riverside,2nd & Congress,5,early afternoon,20.575569358178054,3,Walk Up,2015.2173913043478,14.734989648033126,483
East 6th at Robert Martinez,Convention Center / 4th St. @ MetroRail,3,early morning,13.114107883817427,3,Local365,2015.7095435684648,11.751037344398341,482
Palmer Auditorium,Convention Center / 4th St. @ MetroRail,4,late afternoon,16.685416666666665,3,Local30,2015.49375,14.677083333333334,480
Riverside @ S. Lamar,Convention Center / 3rd & Trinity,5,late afternoon,28.49060542797495,3,Walk Up,2015.6576200417537,14.340292275574113,479
Riverside @ S. Lamar,Palmer Auditorium,5,late afternoon,29.64,7,Walk Up,2015.3494736842106,15.069473684210527,475
Riverside @ S. Lamar,Davis at Rainey Street,5,late afternoon,31.64968152866242,3,Walk Up,2015.384288747346,15.290870488322717,471
Riverside @ S. Lamar,3rd & West,5,evening,16.780851063829786,3,Local365,2015.7297872340425,15.904255319148936,470
Davis at Rainey Street,Plaza Saltillo,6,evening,24.982905982905983,3,Walk Up,2015.440170940171,16.14957264957265,468
Barton Springs @ Kinney Ave,3rd & West,4,evening,13.711827956989247,5,Local365,2015.8817204301076,14.80215053763441,465
Capitol Station / Congress & 11th,8th & Congress,5,late afternoon,36.67456896551724,1,Walk Up,2015.0818965517242,15.015086206896552,464
West & 6th St.,Davis at Rainey Street,6,late afternoon,30.351293103448278,3,Walk Up,2015.3599137931035,15.803879310344827,464
City Hall / Lavaca & 2nd,South Congress & Elizabeth,5,early afternoon,41.6414686825054,3,Walk Up,2015.1274298056155,14.077753779697623,463
South Congress & James,8th & Congress,5,late afternoon,29.77705627705628,3,Walk Up,2014.952380952381,15.106060606060606,462
South Congress & Academy,8th & Congress,5,late afternoon,18.18831168831169,3,Walk Up,2014.926406926407,13.80952380952381,462
Riverside @ S. Lamar,South Congress & Academy,5,early afternoon,29.891540130151842,3,Walk Up,2015.3036876355748,14.18004338394794,461
San Jacinto & 8th Street,East 11th St. & San Marcos,0,late afternoon,9.828260869565218,3,Local365,2014.9108695652174,15.147826086956522,460
3rd & West,Riverside @ S. Lamar,5,early afternoon,12.397379912663755,3,Local365,2015.6157205240174,14.796943231441048,458
Davis at Rainey Street,Barton Springs & Riverside,5,evening,29.078774617067833,3,Walk Up,2015.0612691466083,14.474835886214443,457
2nd & Congress,8th & Congress,0,early afternoon,15.324561403508772,3,Walk Up,2015.0241228070176,14.554824561403509,456
Davis at Rainey Street,Riverside @ S. Lamar,5,early afternoon,30.015384615384615,3,Walk Up,2015.432967032967,14.443956043956044,455
2nd & Congress,Trinity & 6th Street,5,evening,20.37224669603524,3,Walk Up,2015.1938325991189,16.088105726872246,454
8th & Congress,2nd & Congress,0,late afternoon,27.464757709251103,3,Walk Up,2015.1982378854625,14.618942731277533,454
Convention Center / 4th St. @ MetroRail,South Congress & Academy,5,early afternoon,25.88300220750552,3,Walk Up,2015.1655629139073,13.34878587196468,453
Zilker Park,City Hall / Lavaca & 2nd,6,late afternoon,31.997792494481235,10,Walk Up,2015.9161147902869,16.63355408388521,453
South Congress & Academy,Convention Center / 3rd & Trinity,5,late afternoon,22.47240618101545,3,Walk Up,2015.4370860927152,14.962472406181016,453
Davis at Rainey Street,South Congress & James,5,late afternoon,38.89159292035398,5,Walk Up,2015.5530973451328,14.595132743362832,452
Barton Springs & Riverside,Long Center @ South 1st & Riverside,5,early afternoon,66.77383592017739,6,Walk Up,2015.3547671840354,14.476718403547672,451
3rd & West,Pfluger Bridge @ W 2nd Street,6,late afternoon,21.931263858093125,7,Local365,2015.6363636363637,13.363636363636363,451
MoPac Pedestrian Bridge @ Veterans Drive,Zilker Park,5,early afternoon,30.625835189309576,3,Walk Up,2016.412026726058,14.11358574610245,449
Capitol Station / Congress & 11th,5th & Bowie,5,early afternoon,36.365256124721604,5,Walk Up,2014.9265033407573,13.79064587973274,449
Palmer Auditorium,Long Center @ South 1st & Riverside,6,early afternoon,32.486607142857146,5,Walk Up,2015.372767857143,14.962053571428571,448
Barton Springs Pool,2nd & Congress,5,late afternoon,37.698660714285715,5,Walk Up,2015.4732142857142,14.850446428571429,448
Convention Center / 4th St. @ MetroRail,Riverside @ S. Lamar,5,late afternoon,27.39821029082774,3,Walk Up,2015.2572706935123,13.843400447427292,447
8th & Congress,4th & Congress,3,early afternoon,29.30648769574944,3,Walk Up,2015.152125279642,14.029082774049217,447
2nd & Congress,Pfluger Bridge @ W 2nd Street,0,early afternoon,23.04044943820225,3,Walk Up,2015.3685393258427,14.68314606741573,445
2nd & Congress,4th & Congress,5,late afternoon,45.885393258426966,3,Walk Up,2015.152808988764,15.204494382022473,445
Davis at Rainey Street,Pfluger Bridge @ W 2nd Street,6,late afternoon,20.06997742663657,3,Walk Up,2015.2844243792324,14.534988713318285,443
2nd & Congress,West & 6th St.,4,late afternoon,22.56590909090909,3,Walk Up,2015.2568181818183,14.677272727272728,440
Barton Springs & Riverside,Convention Center / 3rd & Trinity,5,late afternoon,18.195899772209568,3,Walk Up,2015.4168564920274,13.517084282460136,439
Barton Springs & Riverside,Zilker Park,5,early afternoon,23.91552511415525,10,Walk Up,2015.8972602739725,13.833333333333334,438
Guadalupe & 21st,UT West Mall @ Guadalupe,5,early afternoon,59.14645308924485,3,Walk Up,2015.2059496567506,14.187643020594965,437
Brazos & 6th,South Congress & Barton Springs at the Austin American-Statesman,2,early morning,19.53440366972477,3,Local365,2016.651376146789,11.79816513761468,436
South Congress & Academy,Barton Springs & Riverside,5,evening,22.39908256880734,3,Walk Up,2014.9633027522937,14.876146788990825,436
Barton Springs Pool,City Hall / Lavaca & 2nd,4,late afternoon,29.648275862068967,7,Walk Up,2015.2781609195401,14.579310344827586,435
City Hall / Lavaca & 2nd,Zilker Park,5,early afternoon,27.433179723502302,10,Walk Up,2015.9170506912442,14.317972350230415,434
UT West Mall @ Guadalupe,City Hall / Lavaca & 2nd,5,late afternoon,32.55069124423963,3,Walk Up,2015.142857142857,14.099078341013826,434
4th & Congress,East 6th at Robert Martinez,1,late afternoon,17.83564814814815,10,Local365,2015.5115740740741,15.837962962962964,432
Bullock Museum @ Congress & MLK,East 11th St. & San Marcos,2,late afternoon,17.83062645011601,1,Local365,2015.9211136890951,14.006960556844547,431
Davis at Rainey Street,Brazos & 6th,6,night,25.972093023255812,3,Walk Up,2016.3883720930232,15.393023255813954,430
Convention Center / 4th St. @ MetroRail,Red River & 8th Street,4,late afternoon,18.004651162790697,3,Walk Up,2015.3558139534885,14.576744186046511,430
South Congress & James,Convention Center / 3rd & Trinity,5,late afternoon,26.596736596736598,3,Walk Up,2015.7249417249418,14.216783216783217,429
East 11th St. & San Marcos,Bullock Museum @ Congress & MLK,1,late morning,14.244755244755245,9,Local365,2015.7645687645688,10.890442890442891,429
Rainey St @ Cummings,South Congress & Academy,5,early afternoon,28.175233644859812,3,Walk Up,2015.5677570093458,13.964953271028037,428
Barton Springs @ Kinney Ave,Long Center @ South 1st & Riverside,5,late afternoon,25.175233644859812,6,Walk Up,2015.4719626168223,15.922897196261681,428
Barton Springs Pool,Zilker Park,5,early afternoon,41.922716627634664,5,Walk Up,2016.2927400468384,14.320843091334895,427
2nd & Congress,Long Center @ South 1st & Riverside,5,late afternoon,24.00943396226415,3,Walk Up,2015.3183962264152,14.377358490566039,424
Pfluger Bridge @ W 2nd Street,Palmer Auditorium,5,late afternoon,14.195754716981131,3,Local365,2015.5943396226414,14.851415094339623,424
City Hall / Lavaca & 2nd,Trinity & 6th Street,5,evening,27.082938388625593,3,Walk Up,2014.9336492890995,15.883886255924171,422
Long Center @ South 1st & Riverside,South Congress & Elizabeth,5,late afternoon,30.91190476190476,3,Walk Up,2015.2738095238096,14.75952380952381,420
South Congress & James,Riverside @ S. Lamar,5,early afternoon,24.71599045346062,5,Walk Up,2015.2458233890216,14.145584725536994,419
West & 6th St.,2nd & Congress,5,early afternoon,19.78708133971292,3,Walk Up,2015.2583732057417,14.083732057416269,418
17th & Guadalupe,Republic Square @ Guadalupe & 4th St.,5,early afternoon,13.155502392344498,3,Walk Up,2014.846889952153,14.425837320574162,418
Red River & 8th Street,4th & Congress,5,night,18.007194244604317,3,Walk Up,2015.2158273381294,14.151079136690647,417
3rd & West,Davis at Rainey Street,5,late afternoon,19.664268585131893,3,Local365,2015.68345323741,16.0,417
Long Center @ South 1st & Riverside,South Congress & James,5,early afternoon,29.91127098321343,3,Walk Up,2015.1318944844124,14.829736211031175,417
Barton Springs @ Kinney Ave,4th & Congress,5,late afternoon,26.52757793764988,3,Walk Up,2015.4652278177457,15.261390887290167,417
Barton Springs @ Kinney Ave,South Congress & James,5,late afternoon,23.326923076923077,5,Walk Up,2015.3774038461538,15.59375,416
Republic Square @ Guadalupe & 4th St.,Long Center @ South 1st & Riverside,5,early afternoon,15.065060240963856,3,24-Hour Kiosk (Austin B-cycle),2014.6915662650601,14.373493975903614,415
Zilker Park,Palmer Auditorium,5,late afternoon,29.103614457831327,10,Walk Up,2015.9975903614459,16.197590361445783,415
UT West Mall @ Guadalupe,17th & Guadalupe,5,early afternoon,16.93975903614458,6,Walk Up,2015.3397590361446,14.872289156626506,415
South Congress & Elizabeth,Capitol Station / Congress & 11th,5,early afternoon,31.22222222222222,10,Walk Up,2015.1884057971015,13.572463768115941,414
Plaza Saltillo,Davis at Rainey Street,5,late afternoon,20.67391304347826,3,Walk Up,2015.584541062802,15.852657004830919,414
Barton Springs @ Kinney Ave,South Congress & Academy,5,late afternoon,27.37772397094431,10,Walk Up,2015.3099273607747,16.07506053268765,413
Barton Springs @ Kinney Ave,Convention Center / 3rd & Trinity,5,late afternoon,25.663438256658594,3,Walk Up,2015.8232445520582,14.043583535108958,413
Barton Springs Pool,Long Center @ South 1st & Riverside,5,late afternoon,27.859223300970875,7,Walk Up,2015.4344660194174,15.162621359223301,412
South Congress & Academy,Riverside @ S. Lamar,6,early afternoon,29.601941747572816,3,Walk Up,2015.3082524271845,14.601941747572816,412
4th & Congress,2nd & Congress,5,early afternoon,49.98780487804878,3,Walk Up,2015.090243902439,14.475609756097562,410
East 11th St. & San Marcos,Convention Center / 4th St. @ MetroRail,4,early afternoon,14.6,3,Walk Up,2015.3365853658536,12.824390243902439,410
Capitol Station / Congress & 11th,West & 6th St.,5,late afternoon,22.880487804878047,1,Walk Up,2015.0560975609756,14.62439024390244,410
Waller & 6th St.,4th & Congress,1,late morning,12.819512195121952,3,Annual Membership (Austin B-cycle),2014.6073170731706,12.62439024390244,410
South Congress & James,Barton Springs & Riverside,5,late afternoon,19.431372549019606,3,Walk Up,2014.9901960784314,15.321078431372548,408
Rainey St @ Cummings,Zilker Park,5,early afternoon,40.870098039215684,10,Walk Up,2016.1642156862745,14.004901960784315,408
Plaza Saltillo,4th & Congress,1,late afternoon,15.892156862745098,3,Walk Up,2015.4436274509803,13.931372549019608,408
